   mean   ,stat   ,sigmaT ,sigmaX
21,274.368,16.5641,36.7007,32.7501,IM
21,18442.7,135.804,196.46 ,141.964,TC1
21,14471.3,120.297,181.677,136.144,TC7
21,1218.97,34.9138,79.0256,70.8948,IM
21,18442.7,135.804,196.46 ,141.964,TC1
21,19949.7,141.243,215.592,162.881,TC7
